timestamp,file,line,control,handler,event,ms
2026-09-17T18:14:12.649,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:12.907,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.8
2026-09-17T18:14:12.908,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:12.949,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:14:12.950,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:13.057,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:13.058,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:13.130,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:14:13.131,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:14.313,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:14:14.314,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:14.389,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:14:14.389,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:14.681,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:14:14.681,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:14.742,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:14:14.743,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:15.110,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:14:15.110,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:15.253,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:15.254,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:15.629,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:15.630,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:15.671,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:14:15.672,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:15.757,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:15.757,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:21.062,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.9
2026-09-17T18:14:22.213,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.9
2026-09-17T18:14:23.568,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:14:24.979,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.7
2026-09-17T18:14:28.699,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.6
2026-09-17T18:14:29.574,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:29.615,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.3
2026-09-17T18:14:29.659,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:14:29.702,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:34.127,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:14:34.128,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:34.230,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:14:34.230,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:34.472,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:14:34.473,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:34.521,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:34.522,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:34.617,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:14:34.618,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:34.680,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:14:34.681,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:34.839,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:34.839,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:34.999,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:34.999,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:36.501,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:36.501,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:36.575,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:14:36.576,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:36.649,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:36.650,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:38.421,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:38.655,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:39.017,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,3.4
2026-09-17T18:14:39.354,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:39.355,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:40.138,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,3.2
2026-09-17T18:14:40.972,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:14:48.067,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,4.8
2026-09-17T18:14:48.901,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:14:48.944,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.3
2026-09-17T18:14:48.987,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:14:49.028,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.3
2026-09-17T18:14:50.402,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,4.0
2026-09-17T18:14:51.334,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:14:53.074,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,4.0
2026-09-17T18:14:53.709,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.8
2026-09-17T18:14:53.709,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:53.822,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:53.822,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:54.167,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:14:54.167,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:54.326,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:14:54.326,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:54.435,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:54.436,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:54.501,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:14:54.501,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:54.621,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:54.622,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:54.745,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.0
2026-09-17T18:14:54.745,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:54.946,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:14:54.947,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:55.041,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:14:55.041,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:55.100,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:14:55.101,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:55.608,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,15.2
2026-09-17T18:14:55.857,gui2/filter_component.py,248,(app),FilterComponent._apply_filters,(run_thread),248.4
2026-09-17T18:15:00.439,.venv/lib/python3.13/site-packages/flet/controls/base_page.py,463,SnackBar,BasePage._wrap_dialog_on_dismiss.<locals>.wrapped_on_dismiss,dismiss,0.3
2026-09-17T18:16:00.655,gui2/filter_tab_view.py,489,Button,FilterTabView._clear_filters_clicked,click,38.8
2026-09-17T18:16:02.029,gui2/main.py,304,Tabs,App._on_tab_activated,change,39.2
2026-09-17T18:16:04.241,gui2/pass2_add_view.py,312,TextField,Pass2AddView._disable_id_field_autofocus,blur,1.2
2026-09-17T18:16:04.786,gui2/main.py,304,Tabs,App._on_tab_activated,change,38.6
2026-09-17T18:16:05.255,gui2/main.py,304,Tabs,App._on_tab_activated,change,39.8
2026-09-17T18:16:06.021,gui2/main.py,304,Tabs,App._on_tab_activated,change,39.7
2026-09-17T18:16:07.521,gui2/main.py,304,Tabs,App._on_tab_activated,change,39.7
2026-09-17T18:17:05.518,gui2/main.py,304,Tabs,App._on_tab_activated,change,38.0
2026-09-17T18:17:08.220,gui2/main.py,304,Tabs,App._on_tab_activated,change,38.8
2026-09-17T18:17:09.970,gui2/main.py,304,Tabs,App._on_tab_activated,change,37.5
2026-09-17T18:17:10.802,gui2/main.py,304,Tabs,App._on_tab_activated,change,37.0
2026-09-17T18:17:13.683,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:17:13.774,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.0
2026-09-17T18:17:14.011,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:17:14.154,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.0
2026-09-17T18:17:14.217,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.8
2026-09-17T18:17:14.451,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:17:14.643,gui2/compound_type_tab_view.py,348,TextField,CompoundTypeTabView._on_word_submit,submit,192.1
2026-09-17T18:17:59.364,gui2/compound_type_tab_view.py,754,Button,CompoundTypeTabView._on_clear,click,39.9
2026-09-17T18:18:01.216,gui2/main.py,304,Tabs,App._on_tab_activated,change,44.8
2026-09-17T18:26:11.495,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,10.3
2026-09-17T18:26:22.342,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:26:22.592,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:26:24.973,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,230.2
2026-09-17T18:26:25.167,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,183.8
2026-09-17T18:26:25.425,gui2/main.py,304,Tabs,App._on_tab_activated,change,75.6
2026-09-17T18:26:25.454,gui2/main.py,334,(app),App._warmup_in_background,(run_thread),3910.2
2026-09-17T18:26:26.705,gui2/pass2_add_view.py,312,TextField,Pass2AddView._disable_id_field_autofocus,blur,1.3
2026-09-17T18:26:27.077,gui2/main.py,304,Tabs,App._on_tab_activated,change,82.7
2026-09-17T18:26:28.182,.venv/lib/python3.13/site-packages/flet/controls/base_page.py,463,SnackBar,BasePage._wrap_dialog_on_dismiss.<locals>.wrapped_on_dismiss,dismiss,0.5
2026-09-17T18:26:31.796,gui2/main.py,324,(app),App._initialize_db_in_background,(run_thread),10255.3
2026-09-17T18:26:34.380,.venv/lib/python3.13/site-packages/flet/controls/base_page.py,463,SnackBar,BasePage._wrap_dialog_on_dismiss.<locals>.wrapped_on_dismiss,dismiss,0.5
2026-09-17T18:26:55.748,gui2/main.py,304,Tabs,App._on_tab_activated,change,34.9
2026-09-17T18:26:56.674,gui2/pass2_add_view.py,321,Button,Pass2AddView._update_count_tooltip,hover,0.3
2026-09-17T18:26:56.783,gui2/pass2_add_view.py,321,Button,Pass2AddView._update_count_tooltip,hover,0.4
2026-09-17T18:26:56.911,gui2/pass2_add_view.py,321,Button,Pass2AddView._update_count_tooltip,hover,0.5
2026-09-17T18:26:57.979,gui2/pass2_add_view.py,1134,Button,Pass2AddView._click_x_button,click,797.7
2026-09-17T18:26:58.523,gui2/pass2_add_view.py,321,Button,Pass2AddView._update_count_tooltip,hover,0.5
2026-09-17T18:27:02.049,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:27:02.091,gui2/dpd_fields.py,744,DpdTextField,DpdFields.id_submit,submit,41.9
2026-09-17T18:27:02.373,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:27:02.908,gui2/dpd_fields.py,751,DpdTextField,DpdFields.lemma_1_change,blur,34.8
2026-09-17T18:27:02.972,gui2/dpd_fields.py,815,DpdTextField,DpdFields.lemma_2_blur,blur,38.6
2026-09-17T18:27:03.098,gui2/dpd_fields.py,835,DpdDropdown,DpdFields.pos_blur,blur,71.6
2026-09-17T18:27:03.135,gui2/dpd_fields.py,876,DpdTextField,DpdFields.grammar_blur,blur,0.4
2026-09-17T18:27:03.342,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:27:05.590,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:27:06.504,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:27:07.039,gui2/pass2_add_view.py,312,TextField,Pass2AddView._disable_id_field_autofocus,blur,0.5
2026-09-17T18:27:07.257,gui2/pass2_add_view.py,505,Button,Pass2AddView._click_clone_headword,click,140.9
2026-09-17T18:27:09.743,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:27:09.779,gui2/dpd_fields.py,815,DpdTextField,DpdFields.lemma_2_blur,blur,35.2
2026-09-17T18:27:10.316,gui2/dpd_fields.py,835,DpdDropdown,DpdFields.pos_blur,blur,37.3
2026-09-17T18:27:10.377,gui2/dpd_fields.py,876,DpdTextField,DpdFields.grammar_blur,blur,0.4
2026-09-17T18:27:10.521,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:27:11.574,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:27:11.837,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:27:12.060,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:27:12.095,gui2/dpd_fields.py,896,DpdDropdown,DpdFields.trans_blur,blur,34.2
2026-09-17T18:27:12.290,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:27:12.638,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:27:12.679,gui2/dpd_fields_meaning.py,147,DpdTextField,DpdMeaningField._handle_on_focus,focus,41.1
2026-09-17T18:27:21.539,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:27:21.732,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:27:22.579,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:27:22.677,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:27:23.030,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:27:23.208,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:27:23.363,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:27:23.837,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:27:24.360,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:27:24.512,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:27:24.675,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.8
2026-09-17T18:27:24.764,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:27:24.833,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
