bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_mahāvagga	bjt_book	bjt_vagga	bjt_sutta
sn-4-1-5-6	sn-4-1-5-6	sn-4	19	64	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	sabbāniccavaggo	pahātabbasuttaṃ
sn-4-1-5-7	sn-4-1-5-7	sn-4	19	64	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	sabbāniccavaggo	sacchikātabbasuttaṃ
sn-4-1-5-8	sn-4-1-5-8	sn-4	19	64	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	sabbāniccavaggo	abhiññeyyapariññeyyasuttaṃ
sn-4-1-5-9	sn-4-1-5-9	sn-4	19	64	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	sabbāniccavaggo	upaddutasuttaṃ
sn-4-1-5-10	sn-4-1-5-10	sn-4	19	64	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	sabbāniccavaggo	upassaṭṭhasuttaṃ
sn-4-1-6-1	sn-4-1-6-1	sn-4	19	68	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	avijjāpahānasuttaṃ
sn-4-1-6-2	sn-4-1-6-2	sn-4	19	70	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	saññojanapahānasuttaṃ
sn-4-1-6-3	sn-4-1-6-3	sn-4	19	70	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	saññojanasamugghātasuttaṃ
sn-4-1-6-4	sn-4-1-6-4	sn-4	19	72	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	āsavappahānasuttaṃ
sn-4-1-6-5	sn-4-1-6-5	sn-4	19	72	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	āsavasamugghātasuttaṃ
sn-4-1-6-6	sn-4-1-6-6	sn-4	19	72	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	anusayappahānasuttaṃ
sn-4-1-6-7	sn-4-1-6-7	sn-4	19	74	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	anusayasamugghātasuttaṃ
sn-4-1-6-8	sn-4-1-6-8	sn-4	19	74	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	sabbupādānapariññāsuttaṃ
sn-4-1-6-9	sn-4-1-6-9	sn-4	19	76	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	sabbupādānapariyādānasuttaṃ
sn-4-1-6-10	sn-4-1-6-10	sn-4	19	78	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	avijjāvaggo	dutiya sabbupādānapariyādānasuttaṃ
sn-4-1-7-1	sn-4-1-7-1	sn-4	19	80	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	migajālasuttaṃ
sn-4-1-7-2	sn-4-1-7-2	sn-4	19	82	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	dutiya migajālasuttaṃ
sn-4-1-7-3	sn-4-1-7-3	sn-4	19	86	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	samiddhi-mārapañhasuttaṃ
sn-4-1-7-4	sn-4-1-7-4	sn-4	19	86	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	samiddhi-sattapañhasuttaṃ
sn-4-1-7-5	sn-4-1-7-5	sn-4	19	88	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	samiddhi-dukkhapañhasuttaṃ
sn-4-1-7-6	sn-4-1-7-6	sn-4	19	88	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	samiddhi-lokapañhasuttaṃ
sn-4-1-7-7	sn-4-1-7-7	sn-4	19	90	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	upasenasuttaṃ
sn-4-1-7-8	sn-4-1-7-8	sn-4	19	92	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	upavāṇasuttaṃ
sn-4-1-7-9	sn-4-1-7-9	sn-4	19	94	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	paṭhama chaphassāyatanasuttaṃ
sn-4-1-7-10	sn-4-1-7-10	sn-4	19	96	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	dutiya chaphassāyatanasuttaṃ
sn-4-1-7-11	sn-4-1-7-11	sn-4	19	98	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	migajālavaggo	tatiya chaphassāyatanasuttaṃ
sn-4-1-8-1	sn-4-1-8-1	sn-4	19	102	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	gilānasuttaṃ
sn-4-1-8-2	sn-4-1-8-2	sn-4	19	106	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	dutiyagilānasuttaṃ
sn-4-1-8-3	sn-4-1-8-3	sn-4	19	108	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	aniccasuttaṃ
sn-4-1-8-4	sn-4-1-8-4	sn-4	19	110	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	dukkhasuttaṃ
sn-4-1-8-5	sn-4-1-8-5	sn-4	19	110	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	anattasuttaṃ
sn-4-1-8-6	sn-4-1-8-6	sn-4	19	112	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	avijjāsuttaṃ
sn-4-1-8-7	sn-4-1-8-7	sn-4	19	114	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	dutiya avijjāsuttaṃ
sn-4-1-8-8	sn-4-1-8-8	sn-4	19	114	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	sambahulabhikkhusuttaṃ
sn-4-1-8-9	sn-4-1-8-9	sn-4	19	116	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	lokasuttaṃ
sn-4-1-8-10	sn-4-1-8-10	sn-4	19	118	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gilānavaggo	phaggunasuttaṃ
sn-4-1-9-1	sn-4-1-9-1	sn-4	19	120	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	palokadhammasuttaṃ
sn-4-1-9-2	sn-4-1-9-2	sn-4	19	120	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	suññalokasuttaṃ
sn-4-1-9-3	sn-4-1-9-3	sn-4	19	122	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	saṃkhittadhammasuttaṃ
sn-4-1-9-4	sn-4-1-9-4	sn-4	19	124	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	channasuttaṃ
sn-4-1-9-5	sn-4-1-9-5	sn-4	19	132	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	puṇṇasuttaṃ
sn-4-1-9-6	sn-4-1-9-6	sn-4	19	138	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	bāhiyasuttaṃ
sn-4-1-9-7	sn-4-1-9-7	sn-4	19	142	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	ejāsuttaṃ
sn-4-1-9-8	sn-4-1-9-8	sn-4	19	144	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	dutiyaejāsuttaṃ
sn-4-1-9-9	sn-4-1-9-9	sn-4	19	146	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	dvayasuttaṃ
sn-4-1-9-10	sn-4-1-9-10	sn-4	19	148	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	channavaggo	dutiyadvayasuttaṃ
sn-4-1-10-1	sn-4-1-10-1	sn-4	19	152	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	chaphassāyatanasuttaṃ
sn-4-1-10-2	sn-4-1-10-2	sn-4	19	156	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	māluṅkyaputtasuttaṃ
sn-4-1-10-3	sn-4-1-10-3	sn-4	19	164	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	parihānadhammasuttaṃ
sn-4-1-10-4	sn-4-1-10-4	sn-4	19	166	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	pamādavihārīsuttaṃ
sn-4-1-10-5	sn-4-1-10-5	sn-4	19	168	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	saṃvarasuttaṃ
sn-4-1-10-6	sn-4-1-10-6	sn-4	19	170	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	samādhisuttaṃ
sn-4-1-10-7	sn-4-1-10-7	sn-4	19	172	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	paṭisallānasuttaṃ
sn-4-1-10-8	sn-4-1-10-8	sn-4	19	172	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	natumhākasuttaṃ
sn-4-1-10-9	sn-4-1-10-9	sn-4	19	174	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	dutiyanatumhākasuttaṃ
sn-4-1-10-10	sn-4-1-10-10	sn-4	19	176	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	chalavaggo	uddakasuttaṃ
sn-4-1-11-1	sn-4-1-11-1	sn-4	19	180	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	yogakkhemisuttaṃ
sn-4-1-11-2	sn-4-1-11-2	sn-4	19	180	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	upādāyasuttaṃ
sn-4-1-11-3	sn-4-1-11-3	sn-4	19	182	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	dukkhasamudayasuttaṃ
sn-4-1-11-4	sn-4-1-11-4	sn-4	19	184	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	lokasamudayasuttaṃ
sn-4-1-11-5	sn-4-1-11-5	sn-4	19	186	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	seyyasuttaṃ
sn-4-1-11-6	sn-4-1-11-6	sn-4	19	188	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	saññojanasuttaṃ
sn-4-1-11-7	sn-4-1-11-7	sn-4	19	188	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	upādānasuttaṃ
sn-4-1-11-8	sn-4-1-11-8	sn-4	19	188	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	parijānanasuttaṃ
sn-4-1-11-9	sn-4-1-11-9	sn-4	19	190	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	dutiyaparijānanasuttaṃ
sn-4-1-11-10	sn-4-1-11-10	sn-4	19	190	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	yogakkhemivaggo	upassutisuttaṃ
sn-4-1-12-1	sn-4-1-12-1	sn-4-1-12	19	194	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	mārapāsasuttaṃ
sn-4-1-12-2	sn-4-1-12-2	sn-4-1-12	19	196	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	dutiyamārapāsasuttaṃ
sn-4-1-12-3	sn-4-1-12-3	sn-4-1-12	19	196	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	lokantagamanasuttaṃ
sn-4-1-12-4	sn-4-1-12-4	sn-4-1-12	19	204	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	kāmaguṇasuttaṃ
sn-4-1-12-5	sn-4-1-12-5	sn-4-1-12	19	212	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	sakkapañhasuttaṃ
sn-4-1-12-6	sn-4-1-12-6	sn-4-1-12	19	214	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	pañcasikhapañhasuttaṃ
sn-4-1-12-7	sn-4-1-12-7	sn-4-1-12	19	216	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	sāriputtasaddhivihārikasuttaṃ
sn-4-1-12-8	sn-4-1-12-8	sn-4-1-12	19	220	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	rāhuḷovādasuttaṃ
sn-4-1-12-9	sn-4-1-12-9	sn-4-1-12	19	224	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	saññojanasuttaṃ
sn-4-1-12-10	sn-4-1-12-10	sn-4-1-12	19	224	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	lokakāmaguṇavaggo	upādānasuttaṃ
sn-4-1-13-1	sn-4-1-13-1	sn-4-1-12	19	226	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	vesālisuttaṃ
sn-4-1-13-2	sn-4-1-13-2	sn-4-1-12	19	228	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	vajjisuttaṃ
sn-4-1-13-3	sn-4-1-13-3	sn-4-1-12	19	228	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	nālandāsuttaṃ
sn-4-1-13-4	sn-4-1-13-4	sn-4-1-12	19	228	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	bhāradvājasuttaṃ
sn-4-1-13-5	sn-4-1-13-5	sn-4-1-12	19	232	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	soṇasuttaṃ
sn-4-1-13-6	sn-4-1-13-6	sn-4-1-12	19	234	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	ghositasuttaṃ
sn-4-1-13-7	sn-4-1-13-7	sn-4-1-12	19	236	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	hāliddikānisuttaṃ
sn-4-1-13-8	sn-4-1-13-8	sn-4-1-12	19	238	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	nakulapitusuttaṃ
sn-4-1-13-9	sn-4-1-13-9	sn-4-1-12	19	240	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	lohiccasuttaṃ
sn-4-1-13-10	sn-4-1-13-10	sn-4-1-12	19	246	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	gahapativaggo	verahaccānisuttaṃ
sn-4-1-14-1	sn-4-1-14-1	sn-4-1-12	19	252	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	devadahasuttaṃ
sn-4-1-14-2	sn-4-1-14-2	sn-4-1-12	19	254	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	khaṇasuttaṃ
sn-4-1-14-3	sn-4-1-14-3	sn-4-1-12	19	254	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	sagayhasuttaṃ
sn-4-1-14-4	sn-4-1-14-4	sn-4-1-12	19	258	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	gayhasuttaṃ
sn-4-1-14-5	sn-4-1-14-5	sn-4-1-12	19	258	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	palāsa suttaṃ
sn-4-1-14-6	sn-4-1-14-6	sn-4-1-12	19	260	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	dutiyapalāsasuttaṃ
sn-4-1-14-7	sn-4-1-14-7	sn-4-1-12	19	260	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	ajjhattaaniccasuttaṃ
sn-4-1-14-8	sn-4-1-14-8	sn-4-1-12	19	262	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	ajjhattadukkhasuttaṃ
sn-4-1-14-9	sn-4-1-14-9	sn-4-1-12	19	262	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	ajjhattaanattasuttaṃ
sn-4-1-14-10	sn-4-1-14-10	sn-4-1-12	19	262	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	bāhiraaniccasuttaṃ
sn-4-1-14-11	sn-4-1-14-11	sn-4-1-12	19	264	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	bāhiradukkhasuttaṃ
sn-4-1-14-12	sn-4-1-14-12	sn-4-1-12	19	264	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	devadahavaggo	bāhiraanattasuttaṃ
sn-4-1-15-1	sn-4-1-15-1	sn-4-1-12	19	266	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	kammasuttaṃ
sn-4-1-15-2	sn-4-1-15-2	sn-4-1-12	19	268	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	sappāyasuttaṃ
sn-4-1-15-3	sn-4-1-15-3	sn-4-1-12	19	268	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	dutiyasappāyasuttaṃ
sn-4-1-15-4	sn-4-1-15-4	sn-4-1-12	19	270	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	tatiyasappāyasuttaṃ
sn-4-1-15-5	sn-4-1-15-5	sn-4-1-12	19	270	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	catutthasappāyasuttaṃ
sn-4-1-15-6	sn-4-1-15-6	sn-4-1-12	19	272	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	antevāsikasuttaṃ
sn-4-1-15-7	sn-4-1-15-7	sn-4-1-12	19	274	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	kimatthiyasuttaṃ
sn-4-1-15-8	sn-4-1-15-8	sn-4-1-12	19	276	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	atthinukhopariyāyasuttaṃ
sn-4-1-15-9	sn-4-1-15-9	sn-4-1-12	19	278	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	indriyasampannasuttaṃ
sn-4-1-15-10	sn-4-1-15-10	sn-4-1-12	19	280	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	navapurāṇavaggo	dhammakathikasuttaṃ
sn-4-1-16-1	sn-4-1-16-1	sn-4-1-12	19	282	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	ajjhattanandikkhayaaniccasuttaṃ
sn-4-1-16-2	sn-4-1-16-2	sn-4-1-12	19	282	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	bahiddhānandikkhayaaniccasuttaṃ
sn-4-1-16-3	sn-4-1-16-3	sn-4-1-12	19	282	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	ajjhattanandikkhayayonisuttaṃ
sn-4-1-16-4	sn-4-1-16-4	sn-4-1-12	19	284	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	bahiddhā nandikkhayayonisuttaṃ
sn-4-1-16-5	sn-4-1-16-5	sn-4-1-12	19	284	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	samādhisuttaṃ
sn-4-1-16-6	sn-4-1-16-6	sn-4-1-12	19	286	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	paṭisallānasuttaṃ
sn-4-1-16-7	sn-4-1-16-7	sn-4-1-12	19	286	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	koṭṭhitaaniccasuttaṃ
sn-4-1-16-8	sn-4-1-16-8	sn-4-1-12	19	288	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	koṭṭhita dukkha suttaṃ
sn-4-1-16-9	sn-4-1-16-9	sn-4-1-12	19	290	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	koṭṭhitaanattasuttaṃ
sn-4-1-16-10	sn-4-1-16-10	sn-4-1-12	19	290	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	micchādiṭṭhippahānasuttaṃ
sn-4-1-16-11	sn-4-1-16-11	sn-4-1-12	19	292	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	sakkāyadiṭṭhippahānasuttaṃ
sn-4-1-16-12	sn-4-1-16-12	sn-4-1-12	19	294	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	attānudiṭṭhippahānasuttaṃ
sn-4-1-17-1	sn-4-1-17-1	sn-4-1-12	19	296	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	aniccachandasuttaṃ
sn-4-1-17-2	sn-4-1-17-2	sn-4-1-12	19	296	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	aniccarāgasuttaṃ
sn-4-1-17-3	sn-4-1-17-3	sn-4-1-12	19	296	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	anicca chandarāgasuttaṃ
sn-4-1-17-19	sn-4-1-17-19	sn-4-1-12	19	300	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	atītāniccasuttaṃ
sn-4-1-17-20	sn-4-1-17-20	sn-4-1-12	19	300	0	suttantapiṭake	saṃyuttanikāyo	saḷāyatanavaggo	saḷāyatanasaṃyuttaṃ	nandikkhayavaggo	anāgatāniccasuttaṃ
