bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_book	bjt_paṇṇāsa	bjt_vagga	bjt_sutta
an-4-3-1-1	an-4-3-1-1	an-4-3	23	196	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	valāhakavaggo	paṭhamavalāhakasuttaṃ
an-4-3-1-2	an-4-3-1-2	an-4-3	23	198	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	valāhakavaggo	dutiyavalāhakasuttaṃ
an-4-3-1-3	an-4-3-1-3	an-4-3	23	200	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	valāhakavaggo	kumbhasuttaṃ
an-4-3-1-4	an-4-3-1-4	an-4-3	23	204	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	valāhakavaggo	udakarahadasuttaṃ
an-4-3-1-5	an-4-3-1-5	an-4-3	23	206	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	valāhakavaggo	ambasuttaṃ
an-4-3-1-5	an-4-3-1-5	an-4-3	23	208	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	valāhakavaggo	mūsikāsuttaṃ
an-4-3-1-8	an-4-3-1-8	an-4-3	23	210	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	valāhakavaggo	balivaddasuttaṃ
an-4-3-1-9	an-4-3-1-9	an-4-3	23	214	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	valāhakavaggo	rukkhasuttaṃ
an-4-3-1-10	an-4-3-1-10	an-4-3	23	216	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	valāhakavaggo	āsivisasuttaṃ
an-4-3-2-1	an-4-3-2-1	an-4-3	23	218	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	kesisuttaṃ
an-4-3-2-2	an-4-3-2-2	an-4-3	23	220	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	assājānīya-java suttaṃ
an-4-3-2-3	an-4-3-2-3	an-4-3	23	222	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	assājānīya-patodasuttaṃ
an-4-3-2-4	an-4-3-2-4	an-4-3	23	226	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	nāgasuttaṃ
an-4-3-2-5	an-4-3-2-5	an-4-3	23	228	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	ṭhānasuttaṃ
an-4-3-2-6	an-4-3-2-6	an-4-3	23	230	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	appamādasuttaṃ
an-4-3-2-7	an-4-3-2-7	an-4-3	23	232	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	ārakkhasuttaṃ
an-4-3-2-8	an-4-3-2-8	an-4-3	23	232	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	saṃvejanīyasuttaṃ
an-4-3-2-9	an-4-3-2-9	an-4-3	23	234	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	bhayasuttaṃ
an-4-3-2-10	an-4-3-2-10	an-4-3	23	234	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	kesivaggo	dutiyabhayasuttaṃ
an-4-3-3-1	an-4-3-3-1	an-4-3	23	234	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	bhayasuttaṃ
an-4-3-3-2	an-4-3-3-2	an-4-3	23	238	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	udakorohabhayasuttaṃ
an-4-3-3-3	an-4-3-3-3	an-4-3	23	242	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	pugagalasuttaṃ
an-4-3-3-4	an-4-3-3-4	an-4-3	23	246	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	dutiyapuggalasuttaṃ
an-4-3-3-5	an-4-3-3-5	an-4-3	23	246	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	tatiyapuggalasuttaṃ
an-4-3-3-6	an-4-3-3-6	an-4-3	23	248	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	catutthapuggalasuttaṃ
an-4-3-3-7	an-4-3-3-7	an-4-3	23	250	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	tathāgata acchariyasuttaṃ
an-4-3-3-8	an-4-3-3-8	an-4-3	23	252	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	dutiyatathāgatacchariyasuttaṃ
an-4-3-3-9	an-4-3-3-9	an-4-3	23	254	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	ānandacchariyasuttaṃ
an-4-3-3-10	an-4-3-3-10	an-4-3	23	256	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	bhayavaggo	cakkavattiacchariyasuttaṃ
an-4-3-4-1	an-4-3-4-1	an-4-3	23	258	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	saṃyojanapuggalasuttaṃ
an-4-3-4-1	an-4-3-4-1	an-4-3	23	260	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	paṭibhānapuggalasuttaṃ
an-4-3-4-3	an-4-3-4-3	an-4-3	23	260	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	neyyapuggalasuttaṃ
an-4-3-4-4	an-4-3-4-4	an-4-3	23	260	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	phalupajīvīpuggalasuttaṃ
an-4-3-4-5	an-4-3-4-5	an-4-3	23	262	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	vajjapuggalasuttaṃ
an-4-3-4-6	an-4-3-4-6	an-4-3	23	262	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	paripūrakārīpuggalasuttaṃ
an-4-3-4-7	an-4-3-4-7	an-4-3	23	264	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	garupuggalasuttaṃ
an-4-3-4-8	an-4-3-4-8	an-4-3	23	264	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	nikaṭṭhapuggalasuttaṃ
an-4-3-4-9	an-4-3-4-9	an-4-3	23	266	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	dhammakathikasuttaṃ
an-4-3-4-10	an-4-3-4-10	an-4-3	23	268	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	puggalavaggo	vādīsuttaṃ
an-4-3-5-1	an-4-3-5-1	an-4-3	23	268	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	ābhāsuttaṃ
an-4-3-5-2	an-4-3-5-2	an-4-3	23	268	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	pabhāsuttaṃ
an-4-3-5-3	an-4-3-5-3	an-4-3	23	270	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	ālokasuttaṃ
an-4-3-5-4	an-4-3-5-4	an-4-3	23	270	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	obhāsasuttaṃ
an-4-3-5-5	an-4-3-5-5	an-4-3	23	270	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	pajjotasuttaṃ
an-4-3-5-6	an-4-3-5-6	an-4-3	23	270	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	kālasuttaṃ
an-4-3-5-7	an-4-3-5-7	an-4-3	23	272	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	dutiyakālasuttaṃ
an-4-3-5-8	an-4-3-5-8	an-4-3	23	272	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	vacīduccaritasuttaṃ
an-4-3-5-9	an-4-3-5-9	an-4-3	23	272	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	vacīsucaritasuttaṃ
an-4-3-5-10	an-4-3-5-10	an-4-3	23	272	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	tatiyo paṇṇāsako	ābhāvaggo	sārasuttaṃ
an-4-4-1-1	an-4-4-1-1	an-4-4	23	274	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	indriyasuttaṃ
an-4-4-1-2	an-4-4-1-2	an-4-4	23	274	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	balasuttaṃ
an-4-4-1-3	an-4-4-1-3	an-4-4	23	274	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	dutiyabalasuttaṃ
an-4-4-1-4	an-4-4-1-4	an-4-4	23	274	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	tatiyabalasuttaṃ
an-4-4-1-5	an-4-4-1-5	an-4-4	23	276	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	catuttha balasuttaṃ
an-4-4-1-6	an-4-4-1-6	an-4-4	23	276	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	asaṅkheyya suttaṃ
an-4-4-1-7	an-4-4-1-7	an-4-4	23	276	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	roga suttaṃ
an-4-4-1-8	an-4-4-1-8	an-4-4	23	278	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	parihāni suttaṃ
an-4-4-1-9	an-4-4-1-9	an-4-4	23	280	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	bhikkhunīsuttaṃ
an-4-4-1-10	an-4-4-1-10	an-4-4	23	284	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	indriyavaggo	sugatavinayasuttaṃ
an-4-4-2-1	an-4-4-2-1	an-4-4	23	288	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	paṭipadāsuttaṃ
an-4-4-2-2	an-4-4-2-2	an-4-4	23	288	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	dutiyapaṭipadāsuttaṃ
an-4-4-2-3	an-4-4-2-3	an-4-4	23	290	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	tatiyapaṭipadāsuttaṃ
an-4-4-2-4	an-4-4-2-4	an-4-4	23	294	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	catutthapaṭipadāsuttaṃ
an-4-4-2-5	an-4-4-2-5	an-4-4	23	296	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	pañcamapaṭipadāsuttaṃ
an-4-4-2-6	an-4-4-2-6	an-4-4	23	296	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	chaṭṭhapaṭipadāsuttaṃ
an-4-4-2-7	an-4-4-2-7	an-4-4	23	298	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	moggallānapaṭipadāsuttaṃ
an-4-4-2-8	an-4-4-2-8	an-4-4	23	300	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	sāriputtapaṭipadāsuttaṃ
an-4-4-2-9	an-4-4-2-9	an-4-4	23	300	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	kilesaparinibbānasuttaṃ
an-4-4-2-10	an-4-4-2-10	an-4-4	23	304	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	paṭipadāvaggo	arahattappattisuttaṃ
an-4-4-3-1	an-4-4-3-1	an-4-4	23	306	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	sañcetanāsuttaṃ
an-4-4-3-2	an-4-4-3-2	an-4-4	23	310	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	sāriputta - paṭisambhidāsuttaṃ
an-4-4-3-3	an-4-4-3-3	an-4-4	23	312	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	mahākoṭṭhikasuttaṃ
an-4-4-3-4	an-4-4-3-4	an-4-4	23	314	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	ānandasuttaṃ
an-4-4-3-5	an-4-4-3-5	an-4-4	23	316	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	upavānasuttaṃ
an-4-4-3-6	an-4-4-3-6	an-4-4	23	318	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	āyācamānasuttaṃ
an-4-4-3-7	an-4-4-3-7	an-4-4	23	318	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	rāhulasuttaṃ
an-4-4-3-8	an-4-4-3-8	an-4-4	23	320	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	cetovimuttisuttaṃ
an-4-4-3-9	an-4-4-3-9	an-4-4	23	324	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	parinibbānahetusuttaṃ
an-4-4-3-10	an-4-4-3-10	an-4-4	23	326	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	sañcetaniyavaggo	mahāpadesadesanāsuttaṃ
an-4-4-4-1	an-4-4-4-1	an-4-4	23	332	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	yodhājīvasuttaṃ
an-4-4-4-2	an-4-4-4-2	an-4-4	23	334	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	pāṭibhogasuttaṃ
an-4-4-4-3	an-4-4-4-3	an-4-4	23	334	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	vassakārasuttaṃ
an-4-4-4-4	an-4-4-4-4	an-4-4	23	336	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	jānussonīsuttaṃ
an-4-4-4-5	an-4-4-4-5	an-4-4	23	342	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	catukoṭikasuññatā suttaṃ
an-4-4-4-6	an-4-4-4-6	an-4-4	23	344	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	bahussutasuttaṃ
an-4-4-4-7	an-4-4-4-7	an-4-4	23	346	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	dutiyavassakārasuttaṃ
an-4-4-4-8	an-4-4-4-8	an-4-4	23	352	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	upakasuttaṃ
an-4-4-4-9	an-4-4-4-9	an-4-4	23	354	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	sacchikaraṇīya suttaṃ
an-4-4-4-10	an-4-4-4-10	an-4-4	23	354	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	brāhmaṇavaggo	bhikkhusaṅghathomana suttaṃ
an-4-4-5-1	an-4-4-5-1	an-4-4	23	358	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	sotānudhatasuttaṃ
an-4-4-5-2	an-4-4-5-2	an-4-4	23	362	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	ṭhānasuttaṃ
an-4-4-5-3	an-4-4-5-3	an-4-4	23	370	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	bhaddiyasuttaṃ
an-4-4-5-4	an-4-4-5-4	an-4-4	23	376	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	sāpūgiyasuttaṃ
an-4-4-5-5	an-4-4-5-5	an-4-4	23	378	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	vappasuttaṃ
an-4-4-5-6	an-4-4-5-6	an-4-4	23	384	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	sāḷhasuttaṃ
an-4-4-5-7	an-4-4-5-7	an-4-4	23	388	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	mallikāsuttaṃ
an-4-4-5-8	an-4-4-5-8	an-4-4	23	392	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	tapasuttaṃ
an-4-4-5-9	an-4-4-5-9	an-4-4	23	402	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	taṇhājālinīsuttaṃ
an-4-4-5-10	an-4-4-5-10	an-4-4	23	406	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	catuttho paṇṇāsako	mahāvaggo	pema-dosasuttaṃ
an-4-5-1-1	an-4-5-1-1	an-4-5	23	414	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	sappurisasuttaṃ
an-4-5-1-2	an-4-5-1-2	an-4-5	23	416	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	dutiya sappurisasuttaṃ
an-4-5-1-3	an-4-5-1-3	an-4-5	23	416	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	tatiya sappurisasuttaṃ
an-4-5-1-4	an-4-5-1-4	an-4-5	23	418	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	catuttha sappurisa suttaṃ
an-4-5-1-5	an-4-5-1-5	an-4-5	23	420	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	pañcama sappurisa suttaṃ
an-4-5-1-6	an-4-5-1-6	an-4-5	23	422	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	chaṭṭha sappurisa suttaṃ
an-4-5-1-7	an-4-5-1-7	an-4-5	23	424	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	paṭhama pāpa - kalyāṇasuttaṃ
an-4-5-1-8	an-4-5-1-8	an-4-5	23	424	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	dutiya pāpa - kalyāṇasuttaṃ
an-4-5-1-9	an-4-5-1-9	an-4-5	23	426	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	paṭhama pāpadhamma - kalyāṇadhamma suttaṃ
an-4-5-1-10	an-4-5-1-10	an-4-5	23	426	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sappurisavaggo	dutiya pāpadhamma - kalyāṇadhamma suttaṃ
an-4-5-2-1	an-4-5-2-1	an-4-5	23	430	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	parisasobhanasuttaṃ
an-4-5-2-2	an-4-5-2-2	an-4-5	23	430	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	paṭhama niraya sagganikkhittasuttaṃ
an-4-5-2-3	an-4-5-2-3	an-4-5	23	432	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	dutiya niraya-sagga nikkhittasuttaṃ
an-4-5-2-4	an-4-5-2-4	an-4-5	23	432	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	tatiya niraya-sagga nikkhitta suttaṃ
an-4-5-2-5	an-4-5-2-5	an-4-5	23	432	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	catuttha niraya-sagga nikkhitta suttaṃ
an-4-5-2-6	an-4-5-2-6	an-4-5	23	434	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	pañcama niraya - sagga nikkhitta suttaṃ
an-4-5-2-7	an-4-5-2-7	an-4-5	23	434	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	chaṭṭhama niraya - sagga nikkhitta suttaṃ
an-4-5-2-8	an-4-5-2-8	an-4-5	23	434	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	sattama niraya - sagga nikkhi tta suttaṃ
an-4-5-2-9	an-4-5-2-9	an-4-5	23	436	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	aṭṭhama niraya-sagga nikkhitta suttaṃ
an-4-5-2-10	an-4-5-2-10	an-4-5	23	436	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	parisasobhanavaggo	navama niraya-sagga nikkhitta suttaṃ
an-4-5-3-1	an-4-5-3-1	an-4-5	23	438	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	vacīsucaritasuttaṃ
an-4-5-3-2	an-4-5-3-2	an-4-5	23	438	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	paṭhama bāla-paṇḍitasuttaṃ
an-4-5-3-3	an-4-5-3-3	an-4-5	23	440	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	dutiya bāla - paṇḍita suttaṃ
an-4-5-3-4	an-4-5-3-4	an-4-5	23	440	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	tatiya bāla .. paṇḍita suttaṃ
an-4-5-3-5	an-4-5-3-5	an-4-5	23	440	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	catuttha bāla - paṇḍita suttaṃ
an-4-5-3-6	an-4-5-3-6	an-4-5	23	442	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	pañcama bāla - paṇḍita suttaṃ
an-4-5-3-7	an-4-5-3-7	an-4-5	23	442	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	chaṭṭha bāla - paṇḍita suttaṃ
an-4-5-3-8	an-4-5-3-8	an-4-5	23	442	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	sattama bāla - paṇḍita suttaṃ
an-4-5-3-9	an-4-5-3-9	an-4-5	23	444	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	aṭṭhama bāla - paṇḍita suttaṃ
an-4-5-3-10	an-4-5-3-10	an-4-5	23	444	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	navama bāla - paṇḍita suttaṃ
an-4-5-3-11	an-4-5-3-11	an-4-5	23	444	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	sucaritavaggo	kavisuttaṃ
an-4-5-4-1	an-4-5-4-1	an-4-5	23	446	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	kammavaggo	paṭhama kammasuttaṃ
an-4-5-4-2	an-4-5-4-2	an-4-5	23	446	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	kammavaggo	dutiyakammasuttaṃ
an-4-5-4-3	an-4-5-4-3	an-4-5	23	448	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	kammavaggo	tatiya kamma suttaṃ
an-4-5-4-4	an-4-5-4-4	an-4-5	23	452	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	kammavaggo	catuttha kammasuttaṃ
an-4-5-4-5	an-4-5-4-5	an-4-5	23	452	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	kammavaggo	pañcama kammasuttaṃ
an-4-5-4-6	an-4-5-4-6	an-4-5	23	454	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	kammavaggo	chaṭṭhakammasuttaṃ
an-4-5-4-7	an-4-5-4-7	an-4-5	23	456	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	kammavaggo	sattamakammasuttaṃ
an-4-5-4-8	an-4-5-4-8	an-4-5	23	456	0	suttantapiṭake	aṅguttaranikāyo	catukkanipāto	pañcama mahāpaṇṇāsako	kammavaggo	sāvajja - anavajjakammasuttaṃ
