bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta
kn-ap-1-36-2	kn-ap-1-36-2	kn-ap-1-33	39	510	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		36. saddasaññakavaggo	yavakalāpiyattherāpadānaṃ
kn-ap-1-36-3	kn-ap-1-36-3	kn-ap-1-33	39	512	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		36. saddasaññakavaggo	kiṃsukapūjakattherāpadānaṃ
kn-ap-1-36-4	kn-ap-1-36-4	kn-ap-1-33	39	512	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		36. saddasaññakavaggo	sakoṭakakoraṇḍadāyakattherāpadānaṃ
kn-ap-1-36-5	kn-ap-1-36-5	kn-ap-1-33	39	512	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		36. saddasaññakavaggo	daṇḍadāyakattherāpadānaṃ
kn-ap-1-36-6	kn-ap-1-36-6	kn-ap-1-33	39	514	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		36. saddasaññakavaggo	ambayāgudāyakattherāpadānaṃ
kn-ap-1-36-7	kn-ap-1-36-7	kn-ap-1-33	39	514	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		36. saddasaññakavaggo	supuṭakapūjakattherāpadānaṃ
kn-ap-1-36-8	kn-ap-1-36-8	kn-ap-1-33	39	516	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		36. saddasaññakavaggo	mañcadāyakattherāpadānaṃ
kn-ap-1-36-9	kn-ap-1-36-9	kn-ap-1-33	39	516	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		36. saddasaññakavaggo	saraṇagamaniyattherāpadānaṃ
kn-ap-1-36-10	kn-ap-1-36-10	kn-ap-1-33	39	516	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		36. saddasaññakavaggo	piṇḍapātikattherāpadānaṃ
kn-ap-1-37-1	kn-ap-1-37-1	kn-ap-1-33	39	518	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	mandāravapupphiyattherāpadānaṃ
kn-ap-1-37-2	kn-ap-1-37-2	kn-ap-1-33	39	518	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	kakkārupupphiyattherāpadānaṃ
kn-ap-1-37-3	kn-ap-1-37-3	kn-ap-1-33	39	518	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	bhisamuḷāladāyakattherāpadānaṃ
kn-ap-1-37-4	kn-ap-1-37-4	kn-ap-1-33	39	520	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	kesarapupphiyattherāpadānaṃ
kn-ap-1-37-5	kn-ap-1-37-5	kn-ap-1-33	39	520	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	aṅkolapupphiyattherāpadānaṃ
kn-ap-1-37-6	kn-ap-1-37-6	kn-ap-1-33	39	522	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	kadambapupphiyattherāpadānaṃ
kn-ap-1-37-7	kn-ap-1-37-7	kn-ap-1-33	39	522	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	uddālapupphiyattherāpadānaṃ
kn-ap-1-37-8	kn-ap-1-37-8	kn-ap-1-33	39	522	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	ekacampakapupphiyattherāpadānaṃ
kn-ap-1-37-9	kn-ap-1-37-9	kn-ap-1-33	39	524	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	timirapupphiyattherāpadānaṃ
kn-ap-1-37-10	kn-ap-1-37-10	kn-ap-1-33	39	524	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		37. mandāravapupphiyavaggo	salalapupphiyattherāpadānaṃ
kn-ap-1-38-1	kn-ap-1-38-1	kn-ap-1-33	39	526	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	bodhivandakattherāpadānaṃ
kn-ap-1-38-2	kn-ap-1-38-2	kn-ap-1-33	39	526	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	pāṭalipupphiyattherāpadānaṃ
kn-ap-1-38-3	kn-ap-1-38-3	kn-ap-1-33	39	528	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	tiuppalamāliyattherāpadānaṃ
kn-ap-1-38-4	kn-ap-1-38-4	kn-ap-1-33	39	528	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	paṭaṭipupphiyattherāpadānaṃ
kn-ap-1-38-5	kn-ap-1-38-5	kn-ap-1-33	39	530	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	sattapaṇṇiyattherāpadānaṃ
kn-ap-1-38-6	kn-ap-1-38-6	kn-ap-1-33	39	530	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	gandhamuṭṭhiyattherāpadānaṃ
kn-ap-1-38-7	kn-ap-1-38-7	kn-ap-1-33	39	532	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	citakapūjakattherāpadānaṃ
kn-ap-1-38-8	kn-ap-1-38-8	kn-ap-1-33	39	532	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	sumanatālavaṇṭiyattherāpadānaṃ
kn-ap-1-38-9	kn-ap-1-38-9	kn-ap-1-33	39	534	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	sumanadāmiyattherāpadānaṃ
kn-ap-1-38-10	kn-ap-1-38-10	kn-ap-1-33	39	534	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		38. bodhivandakavaggo	kāsumāriphaladāyakattherāpadānaṃ
kn-ap-1-39-1	kn-ap-1-39-1	kn-ap-1-33	39	536	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	avaṇṭaphaladāyakattherāpadānaṃ
kn-ap-1-39-2	kn-ap-1-39-2	kn-ap-1-33	39	538	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	labujadāyakattherāpadānaṃ
kn-ap-1-39-3	kn-ap-1-39-3	kn-ap-1-33	39	538	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	udumbaraphaladāyakattherāpadānaṃ
kn-ap-1-39-4	kn-ap-1-39-4	kn-ap-1-33	39	540	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	pilakkhaphaladāyakattherāpadānaṃ
kn-ap-1-39-5	kn-ap-1-39-5	kn-ap-1-33	39	540	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	phārusaphaladāyakattherāpadānaṃ
kn-ap-1-39-6	kn-ap-1-39-6	kn-ap-1-33	39	542	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	valliphaladāyakattherāpadānaṃ
kn-ap-1-39-7	kn-ap-1-39-7	kn-ap-1-33	39	542	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	kadaliphaladāyakattherāpadānaṃ
kn-ap-1-39-8	kn-ap-1-39-8	kn-ap-1-33	39	544	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	panasaphaladāyakattherāpadānaṃ
kn-ap-1-39-9	kn-ap-1-39-9	kn-ap-1-33	39	544	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	soṇakoṭivīsattherāpadānaṃ
kn-ap-1-39-10	kn-ap-1-39-10	kn-ap-1-33	39	548	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		39. avaṇṭaphalavaggo	pubbakammapilotikāpadānaṃ
kn-ap-1-40-1	kn-ap-1-40-1	kn-ap-1-33	39	552	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	piḷindivacchattherāpadānaṃ
kn-ap-1-40-2	kn-ap-1-40-2	kn-ap-1-33	39	582	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	selattherāpadānaṃ
kn-ap-1-40-3	kn-ap-1-40-3	kn-ap-1-33	39	596	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	sabbakittikattherāpadānaṃ
kn-ap-1-40-4	kn-ap-1-40-4	kn-ap-1-33	39	600	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	madhudāyakattherāpadānaṃ
kn-ap-1-40-5	kn-ap-1-40-5	kn-ap-1-33	39	604	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	padumakūṭāgāriyattherāpadānaṃ
kn-ap-1-40-6	kn-ap-1-40-6	kn-ap-1-33	39	608	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	bakkulattherāpadānaṃ
kn-ap-1-40-7	kn-ap-1-40-7	kn-ap-1-33	39	612	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	girimānandattherāpadānaṃ
kn-ap-1-40-8	kn-ap-1-40-8	kn-ap-1-33	39	618	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	salalamaṇḍapiyattherāpadānaṃ
kn-ap-1-40-9	kn-ap-1-40-9	kn-ap-1-33	39	618	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	sabbadāyakattherāpadānaṃ
kn-ap-1-40-10	kn-ap-1-40-10	kn-ap-1-33	39	622	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		40. piḷindivacchavaggo	ajitattherāpadānaṃ
kn-ap-1-41-1	kn-ap-1-41-1	kn-ap-1-41	40	2	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		41. metteyyavaggo	tissametteyyattherāpadānaṃ
kn-ap-1-41-2	kn-ap-1-41-2	kn-ap-1-41	40	6	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		41. metteyyavaggo	puṇṇakattherāpadānaṃ
kn-ap-1-41-3	kn-ap-1-41-3	kn-ap-1-41	40	8	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		41. metteyyavaggo	mettaguttherāpadānaṃ
kn-ap-1-41-4	kn-ap-1-41-4	kn-ap-1-41	40	12	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		41. metteyyavaggo	dhotakattherāpadānaṃ
kn-ap-1-41-5	kn-ap-1-41-5	kn-ap-1-41	40	16	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		41. metteyyavaggo	upasivattherāpadānaṃ
kn-ap-1-41-6	kn-ap-1-41-6	kn-ap-1-41	40	26	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		41. metteyyavaggo	nandakattherāpadānaṃ
kn-ap-1-41-7	kn-ap-1-41-7	kn-ap-1-41	40	28	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		41. metteyyavaggo	hemakattherāpadānaṃ
kn-ap-1-41-8	kn-ap-1-41-8	kn-ap-1-41	40	34	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		41. metteyyavaggo	todeyyattherāpadānaṃ
kn-ap-1-41-9	kn-ap-1-41-9	kn-ap-1-41	40	50	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		41. metteyyavaggo	udenattherāpadānaṃ
kn-ap-1-42-1	kn-ap-1-42-1	kn-ap-1-41	40	58	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	bhaddālittherāpadānaṃ
kn-ap-1-42-2	kn-ap-1-42-2	kn-ap-1-41	40	62	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	ekachattiyattherāpadānaṃ
kn-ap-1-42-3	kn-ap-1-42-3	kn-ap-1-41	40	68	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	tiṇasūlakachadaniyattherāpadānaṃ
kn-ap-1-42-4	kn-ap-1-42-4	kn-ap-1-41	40	72	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	madhumaṃsadāyakattherāpadānaṃ
kn-ap-1-42-5	kn-ap-1-42-5	kn-ap-1-41	40	74	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	nāgapallavakattherāpadānaṃ
kn-ap-1-42-6	kn-ap-1-42-6	kn-ap-1-41	40	76	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	ekadīpiyattherāpadānaṃ
kn-ap-1-42-7	kn-ap-1-42-7	kn-ap-1-41	40	78	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	ucchaṅgapupphiyattherāpadānaṃ
kn-ap-1-42-8	kn-ap-1-42-8	kn-ap-1-41	40	80	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	yāgudāyakattherāpadānaṃ
kn-ap-1-42-9	kn-ap-1-42-9	kn-ap-1-41	40	82	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	patthodanadāyakatthepāpadānaṃ
kn-ap-1-42-10	kn-ap-1-42-10	kn-ap-1-41	40	84	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		42. bhaddālivaggo	mañcadāyakattherāpadānaṃ
kn-ap-1-43-1	kn-ap-1-43-1	kn-ap-1-41	40	86	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	sakiṃsammajjakattherāpadānaṃ
kn-ap-1-43-2	kn-ap-1-43-2	kn-ap-1-41	40	88	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	ekadūssadāyakattherāpadānaṃ
kn-ap-1-43-3	kn-ap-1-43-3	kn-ap-1-41	40	92	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	ekāsanadāyakattherāpadānaṃ
kn-ap-1-43-4	kn-ap-1-43-4	kn-ap-1-41	40	96	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	sattakadambapupphiyattherāpadānaṃ
kn-ap-1-43-5	kn-ap-1-43-5	kn-ap-1-41	40	98	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	koraṇḍapupphiyattherāpadānaṃ
kn-ap-1-43-6	kn-ap-1-43-6	kn-ap-1-41	40	98	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	ghatamaṇḍadāyakattherāpadānaṃ
kn-ap-1-43-7	kn-ap-1-43-7	kn-ap-1-41	40	100	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	ekadhammasavaṇiyattherāpadānaṃ
kn-ap-1-43-8	kn-ap-1-43-8	kn-ap-1-41	40	104	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	sucintitattherāpadānaṃ
kn-ap-1-43-9	kn-ap-1-43-9	kn-ap-1-41	40	108	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	soṇṇakiṅkaṇiyattherāpadānaṃ
kn-ap-1-43-10	kn-ap-1-43-10	kn-ap-1-41	40	112	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		43. sakiṃsammajjakavaggo	soṇṇakontarikattherāpadānaṃ
kn-ap-1-44-1	kn-ap-1-44-1	kn-ap-1-41	40	114	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		44. ekavihārivaggo	ekavihāriyattherāpadānaṃ
kn-ap-1-44-2	kn-ap-1-44-2	kn-ap-1-41	40	116	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		44. ekavihārivaggo	ekasaṃkhiyattherāpadānaṃ
kn-ap-1-44-3	kn-ap-1-44-3	kn-ap-1-41	40	120	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		44. ekavihārivaggo	ñāṇatthavikattherāpadānaṃ
kn-ap-1-44-4	kn-ap-1-44-4	kn-ap-1-41	40	120	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		44. ekavihārivaggo	ucchukhaṇḍikattherāpadānaṃ
kn-ap-1-44-5	kn-ap-1-44-5	kn-ap-1-41	40	122	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		44. ekavihārivaggo	ambāṭakadāyakattherāpadānaṃ
kn-ap-1-44-6	kn-ap-1-44-6	kn-ap-1-41	40	124	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		44. ekavihārivaggo	harītakadāyakattherāpadānaṃ
kn-ap-1-44-7	kn-ap-1-44-7	kn-ap-1-41	40	126	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		44. ekavihārivaggo	ambapiṇḍiyattherāpadānaṃ
kn-ap-1-44-8	kn-ap-1-44-8	kn-ap-1-41	40	128	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		44. ekavihārivaggo	jambuphaliyattherāpadānaṃ
kn-ap-1-45-1	kn-ap-1-45-1	kn-ap-1-45	40	130	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		45. vibhīṭakavaggo	vibhīṭakamiñjiyattherāpadānaṃ
kn-ap-1-45-2	kn-ap-1-45-2	kn-ap-1-45	40	132	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		45. vibhīṭakavaggo	billaphaliyattherāpadānaṃ
kn-ap-1-45-3	kn-ap-1-45-3	kn-ap-1-45	40	134	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		45. vibhīṭakavaggo	bhallātakadāyakattherāpadānaṃ
kn-ap-1-45-4	kn-ap-1-45-4	kn-ap-1-45	40	134	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		45. vibhīṭakavaggo	uttalipupphiyattherāpadānaṃ
kn-ap-1-45-5	kn-ap-1-45-5	kn-ap-1-45	40	136	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		45. vibhīṭakavaggo	ambāṭakiyattherāpadānaṃ
kn-ap-1-45-6	kn-ap-1-45-6	kn-ap-1-45	40	136	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		45. vibhīṭakavaggo	sīhāsanikattherāpadānaṃ
kn-ap-1-45-7	kn-ap-1-45-7	kn-ap-1-45	40	138	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		45. vibhīṭakavaggo	pādapīṭhiyattherāpadānaṃ
kn-ap-1-45-8	kn-ap-1-45-8	kn-ap-1-45	40	140	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		45. vibhīṭakavaggo	vedikārakattherāpadānaṃ
kn-ap-1-45-9	kn-ap-1-45-9	kn-ap-1-45	40	142	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		45. vibhīṭakavaggo	bodhighariyattherāpadānaṃ
kn-ap-1-46-1	kn-ap-1-46-1	kn-ap-1-45	40	144	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	jagatidāyakattherāpadānaṃ
kn-ap-1-46-2	kn-ap-1-46-2	kn-ap-1-45	40	146	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	morahatthiyattherāpadānaṃ
kn-ap-1-46-3	kn-ap-1-46-3	kn-ap-1-45	40	146	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	sīhāsanavījakattherāpadānaṃ
kn-ap-1-46-4	kn-ap-1-46-4	kn-ap-1-45	40	148	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	tiukkādhārakattherāpadānaṃ
kn-ap-1-46-5	kn-ap-1-46-5	kn-ap-1-45	40	148	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	akkamanadāyakattherāpadānaṃ
kn-ap-1-46-6	kn-ap-1-46-6	kn-ap-1-45	40	150	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	vanakoraṇḍiyattherāpadānaṃ
kn-ap-1-46-7	kn-ap-1-46-7	kn-ap-1-45	40	150	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	ekachattiyattherāpadānaṃ
kn-ap-1-46-8	kn-ap-1-46-8	kn-ap-1-45	40	152	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	jātipupphiyattherāpadānaṃ
kn-ap-1-46-9	kn-ap-1-46-9	kn-ap-1-45	40	154	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	paṭaṭipupphiyattherāpadānaṃ
kn-ap-1-46-10	kn-ap-1-46-10	kn-ap-1-45	40	156	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		46. jagatidāyakavaggo	gandhapūjakattherāpadānaṃ
kn-ap-1-47-1	kn-ap-1-47-1	kn-ap-1-45	40	156	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	sālakusumiyattherāpadānaṃ
kn-ap-1-47-2	kn-ap-1-47-2	kn-ap-1-45	40	158	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	citakapūjakattherāpadānaṃ
kn-ap-1-47-3	kn-ap-1-47-3	kn-ap-1-45	40	158	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	citakanibbāpakattherāpadānaṃ
kn-ap-1-47-4	kn-ap-1-47-4	kn-ap-1-45	40	160	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	setudāyakattherāpadānaṃ
kn-ap-1-47-5	kn-ap-1-47-5	kn-ap-1-45	40	160	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	sumanatālavaṇṭiyattherāpadānaṃ
kn-ap-1-47-6	kn-ap-1-47-6	kn-ap-1-45	40	162	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	avaṇṭaphaliyattherāpadānaṃ
kn-ap-1-47-7	kn-ap-1-47-7	kn-ap-1-45	40	162	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	labujadāyakattherāpadānaṃ
kn-ap-1-47-8	kn-ap-1-47-8	kn-ap-1-45	40	164	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	pilakkhaphaladāyakattherāpadānaṃ
kn-ap-1-47-9	kn-ap-1-47-9	kn-ap-1-45	40	166	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	sayampaṭibhāṇiyattherāpadānaṃ
kn-ap-1-47-10	kn-ap-1-47-10	kn-ap-1-45	40	168	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		47. sālakusumiyavaggo	nimittavyākaraṇiyattherāpadānaṃ
kn-ap-1-48-1	kn-ap-1-48-1	kn-ap-1-45	40	170	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		48. naḷamālīvaggo	naḷamāliyattherāpadānaṃ
kn-ap-1-48-2	kn-ap-1-48-2	kn-ap-1-45	40	172	0	suttantapiṭake	khuddakanikāyo	theraapadāna pāḷi		48. naḷamālīvaggo	maṇipūjakattherāpadānaṃ
