edited	book	book_code	dpd_code	dpd_sutta	dpd_sutta_var	cleaned	cst_code	cst_nikaya	cst_book	cst_section	cst_vagga	cst_sutta	cst_paranum	cst_m_page	cst_v_page	cst_p_page	cst_t_page	cst_file	dpr_code	dpr_link	sc_code	sc_book	sc_vagga	sc_sutta	sc_eng_sutta	sc_blurb	sc_card_link	sc_pali_link	sc_eng_link	sc_file_path	bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_major_section	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta	status
	Saṃyutta Nikāya	SN	SN22-34	khandhavaggasaṃyuttapāḷi	khandhakavagga; khandhavagga		sn3.1.1.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	1. Nakulapituvaggo	1. Nakulapitusuttaṃ	1	2.0001	2.0001	3.0001	3.0001	romn/s0303m.mul.xml	SN22.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.0.0.m	SN22.1	Saṁyutta Nikāya 22.1	1. Nakulapituvagga	Nakulapitusutta	Nakula’s Father	The householder Nakulapitā asks the Buddha for help in coping with old age. The Buddha says to reflect: “Even though I am afflicted in body, my mind will be unafflicted.” Later Sāriputta explains this in terms of the five aggregates.	https://suttacentral.net/sn22.1	https://suttacentral.net/sn22.1/pli/ms	https://suttacentral.net/sn22.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.1_root-pli-ms.json	sn 3. 1. 1. 1. 1.	sn-3-1-1-1	sn-3	18	2	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	1. mūlapaṇṇāsako	1. nakulapituvaggo	1. nakulapitusuttaṃ	ok
	Saṃyutta Nikāya	SN	SN35-44	saḷāyatanavaggasaṃyuttapāḷi	saḷāyatanavagga 2		sn4.1.1.1	Saṃyuttanikāyo	Saḷāyatanavaggo	1. Saḷāyatanasaṃyuttaṃ	1. Aniccavaggo	1. Ajjhattāniccasuttaṃ	1	2.0236	2.0001	4.0001	4.0001	romn/s0304m.mul.xml	SN35.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.3.0.0.0.0.0.m	SN35.1	Saṁyutta Nikāya 35.1	1. Aniccavagga	Ajjhattāniccasutta	The Interior as Impermanent	The six interior sense fields are impermanent, suffering, and not-self. When a noble disciple truly sees them like this, they become disillusioned and liberated.	https://suttacentral.net/sn35.1	https://suttacentral.net/sn35.1/pli/ms	https://suttacentral.net/sn35.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn35/sn35.1_root-pli-ms.json	sn 4. 1. 1. 1.	sn-4-1-1-1	sn-4	19	2	0	suttantapiṭake	saṃyuttanikāyo	4. saḷāyatanavaggo	1. saḷāyatanasaṃyuttaṃ		1. aniccavaggo	1. ajjhattāniccasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN45-56	mahāvaggasaṃyuttapāḷi	mahāvagga 03		sn5.1.1.1	Saṃyuttanikāyo	Mahāvaggo	1. Maggasaṃyuttaṃ	1. Avijjāvaggo	1. Avijjāsuttaṃ	1	3.0001	3.0001	5.0001	5.0001	romn/s0305m.mul.xml	SN45.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.4.0.0.0.0.0.m	SN45.1	Saṁyutta Nikāya 45.1	1. Avijjāvagga	Avijjāsutta	Ignorance	Following ignorance comes the wrong eightfold path. But the right eightfold path follows true knowledge.	https://suttacentral.net/sn45.1	https://suttacentral.net/sn45.1/pli/ms	https://suttacentral.net/sn45.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn45/sn45.1_root-pli-ms.json	sn 5. 1. 1. 1.	sn-5-1-1-1	sn-5	20	2	0	suttantapiṭake	saṃyuttanikāyo	5. mahāvaggo	1. maggasaṃyuttaṃ		1. avijjāvaggo	1. avijjāsuttaṃ	ok
	Saṃyutta Nikāya	SN	SN1	devatāsaṃyutta			sn1.1.1.1	Saṃyuttanikāyo	Sagāthāvaggo	1. Devatāsaṃyuttaṃ	1. Naḷavaggo	1. Oghataraṇasuttaṃ	1	1.0001	1.0002	1.0001	1.0002	romn/s0301m.mul.xml	SN1.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.0.0.0.m	SN1.1	Saṁyutta Nikāya 1.1	1. Naḷavagga	Oghataraṇasutta	Crossing the Flood	The Buddha crossed the flood of suffering by neither standing nor swimming.	https://suttacentral.net/sn1.1	https://suttacentral.net/sn1.1/pli/ms	https://suttacentral.net/sn1.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn1/sn1.1_root-pli-ms.json	sn 1. 1. 1. 1.	sn-1-1-1-1	sn-1	16	2	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	1. devatāsaṃyuttaṃ		1. naḷavaggo	1. oghataraṇasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN2	devaputtasaṃyutta			sn1.2.1.1	Saṃyuttanikāyo	Sagāthāvaggo	2. Devaputtasaṃyuttaṃ	1. Paṭhamavaggo	1. Paṭhamakassapasuttaṃ	82	1.0042	1.0053	1.0045	1.0062	romn/s0301m.mul.xml	SN2.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.1.0.0.m	SN2.1	Saṁyutta Nikāya 2.1	1. Paṭhamavagga	Paṭhamakassapasutta	With Kassapa (1st)	A deity named Kassapa comes to the Buddha and speaks of the training of a mendicant in seclusion and right speech.	https://suttacentral.net/sn2.1	https://suttacentral.net/sn2.1/pli/ms	https://suttacentral.net/sn2.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn2/sn2.1_root-pli-ms.json	sn 1. 2. 1. 1.	sn-1-2-1-1	sn-1	16	86	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	2. devaputtasaṃyuttaṃ		1. suriyavaggo	1. paṭhamakassapasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN3	kosalasaṃyutta			sn1.3.1.1	Saṃyuttanikāyo	Sagāthāvaggo	3. Kosalasaṃyuttaṃ	1. Paṭhamavaggo	1. Daharasuttaṃ	112	1.0067	1.0083	1.0067	1.0097	romn/s0301m.mul.xml	SN3.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.2.0.0.m	SN3.1	Saṁyutta Nikāya 3.1	1. Paṭhamavagga	Daharasutta	Young	King Pasenadi meets the Buddha for the first time. He wonders how the Buddha can claim to be awakened when he is still so young. The Buddha teaches him four things that should not be looked down on for their youth.	https://suttacentral.net/sn3.1	https://suttacentral.net/sn3.1/pli/ms	https://suttacentral.net/sn3.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn3/sn3.1_root-pli-ms.json	sn 1. 3. 1. 1.	sn-1-3-1-1	sn-1-3	16	130	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	3. kosalasaṃyuttaṃ		1. bandhanavaggo	1. daharasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN4	mārasaṃyutta			sn1.4.1.1	Saṃyuttanikāyo	Sagāthāvaggo	4. Mārasaṃyuttaṃ	1. Paṭhamavaggo	1. Tapokammasuttaṃ	137	1.0103	1.0121	1.0102	1.0149	romn/s0301m.mul.xml	SN4.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.3.0.0.m	SN4.1	Saṁyutta Nikāya 4.1	1. Paṭhamavagga	Tapokammasutta	Mortification	Māra accuses the Buddha of having abandoned the path of true austerity.	https://suttacentral.net/sn4.1	https://suttacentral.net/sn4.1/pli/ms	https://suttacentral.net/sn4.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn4/sn4.1_root-pli-ms.json	sn 1. 4. 1. 1.	sn-1-4-1-1	sn-1-3	16	188	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	4. mārasaṃyuttaṃ		1. āyuvaggo	1. tapokammasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN5	bhikkhunīsaṃyutta			sn1.5.3.1	Saṃyuttanikāyo	Sagāthāvaggo	5. Bhikkhunīsaṃyuttaṃ	3. Tatiyavaggo	1. Āḷavikāsuttaṃ	162	1.0128	1.015	1.0127	1.0187	romn/s0301m.mul.xml	SN5.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.4.0.0.m	SN5.1	Saṁyutta Nikāya 5.1	1. Bhikkhunīvagga	Āḷavikāsutta	With Āḷavikā	The nun Āḷavikā has entered the Dark Wood seeking seclusion when Māra comes to threaten her, claiming there is no escape and no point in seclusion. She recognizes him instantly and dismisses his taunts, asserting that she is beyond his control.	https://suttacentral.net/sn5.1	https://suttacentral.net/sn5.1/pli/ms	https://suttacentral.net/sn5.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn5/sn5.1_root-pli-ms.json	sn 1. 5. 1. 1.	sn-1-5-1-1	sn-1-3	16	232	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	5. bhikkhunīsaṃyuttaṃ		1. bhikkhunīvaggo	1. āḷavikāsuttaṃ	ok
	Saṃyutta Nikāya	SN	SN6	brahmasaṃyutta			sn1.6.1.1	Saṃyuttanikāyo	Sagāthāvaggo	6. Brahmasaṃyuttaṃ	1. Paṭhamavaggo	1. Brahmāyācanasuttaṃ	172	1.0137	1.0161	1.0135	1.0199	romn/s0301m.mul.xml	SN6.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.5.0.0.m	SN6.1	Saṁyutta Nikāya 6.1	1. Paṭhamavagga	Brahmāyācanasutta	The Appeal of the Divinity	After his awakening, the Buddha hesitated to teach, thinking that the Dhamma is too subtle for people to understand. But the high divinity Brahmā Sahampati appears and encourages him to teach, pointing out that there are some with “little dust in their eyes” who will understand.	https://suttacentral.net/sn6.1	https://suttacentral.net/sn6.1/pli/ms	https://suttacentral.net/sn6.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn6/sn6.1_root-pli-ms.json	sn 1. 6. 1. 1.	sn-1-6-1-1	sn-1-3	16	248	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	6. brahmasaṃyuttaṃ		1. kokālikavaggo	1. āyācanasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN7	brāhmaṇasaṃyutta			sn1.7.1.1	Saṃyuttanikāyo	Sagāthāvaggo	7. Brāhmaṇasaṃyuttaṃ	1. Arahantavaggo	1. Dhanañjānīsuttaṃ	187	1.0161	1.0186	1.0159	1.0233	romn/s0301m.mul.xml	SN7.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.6.0.0.m	SN7.1	Saṁyutta Nikāya 7.1	1. Arahantavagga	Dhanañjānīsutta	With Dhanañjānī	When a brahmin lady expresses her confidence in the Triple Gem, her husband is annoyed. She encourages him to visit the Buddha, who soothes his anger.	https://suttacentral.net/sn7.1	https://suttacentral.net/sn7.1/pli/ms	https://suttacentral.net/sn7.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn7/sn7.1_root-pli-ms.json	sn 1. 7. 1. 1.	sn-1-7-1-1	sn-1-7	16	286	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	7. brāhmaṇasaṃyuttaṃ		1. arahantavaggo	1. dhanañjānīsuttaṃ	ok
	Saṃyutta Nikāya	SN	SN8	vaṅgīsasaṃyutta			sn1.8.2.1	Saṃyuttanikāyo	Sagāthāvaggo	8. Vaṅgīsasaṃyuttaṃ		1. Nikkhantasuttaṃ	209	1.0186	1.0214	1.0184	1.0271	romn/s0301m.mul.xml	SN8.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.7.0.0.m	SN8.1	Saṁyutta Nikāya 8.1	1. Vaṅgīsavagga	Nikkhantasutta	Renounced	Enticed by the sight of beautiful women, the newly ordained monk Vaṅgīsa dispels desire and celebrates his commitment to the spiritual path in verse.	https://suttacentral.net/sn8.1	https://suttacentral.net/sn8.1/pli/ms	https://suttacentral.net/sn8.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn8/sn8.1_root-pli-ms.json	sn 1. 8. 1. 1.	sn-1-8-1-1	sn-1-7	16	330	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	8. vaṅgīsasaṃyuttaṃ		1. vaṅgīsavaggo	1. nikkhantasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN9	vanasaṃyutta			sn1.9.2.1	Saṃyuttanikāyo	Sagāthāvaggo	9. Vanasaṃyuttaṃ		1. Vivekasuttaṃ	221	1.0198	1.0227	1.0196	1.0289	romn/s0301m.mul.xml	SN9.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.8.0.0.m	SN9.1	Saṁyutta Nikāya 9.1	1. Vanavagga	Vivekasutta	Seclusion	A monk in the forest lets his mind drift to thoughts of the lay life, but is warned by a local deity.	https://suttacentral.net/sn9.1	https://suttacentral.net/sn9.1/pli/ms	https://suttacentral.net/sn9.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn9/sn9.1_root-pli-ms.json	sn 1. 9. 1. 1.	sn-1-9-1-1	sn-1-7	16	352	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	9. vanasaṃyuttaṃ		1. vanavaggo	1. vivekasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN10	yakkhasaṃyutta			sn1.10.2.1	Saṃyuttanikāyo	Sagāthāvaggo	10. Yakkhasaṃyuttaṃ		1. Indakasuttaṃ	235	1.0207	1.0237	1.0205	1.0302	romn/s0301m.mul.xml	SN10.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.9.0.0.m	SN10.1	Saṁyutta Nikāya 10.1	1. Indakavagga	Indakasutta	With Indaka	A local spirit asks the Buddha how a body is produced if there is no soul.	https://suttacentral.net/sn10.1	https://suttacentral.net/sn10.1/pli/ms	https://suttacentral.net/sn10.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn10/sn10.1_root-pli-ms.json	sn 1. 10. 1. 1.	sn-1-10-1-1	sn-1-7	16	366	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	10. yakkhasaṃyuttaṃ		1. indakavaggo	1. indakasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN11	sakkasaṃyutta			sn1.11.1.1	Saṃyuttanikāyo	Sagāthāvaggo	11. Sakkasaṃyuttaṃ	1. Paṭhamavaggo	1. Suvīrasuttaṃ	247	1.0217	1.0249	1.0215	1.0316	romn/s0301m.mul.xml	SN11.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.0.0.0.10.0.0.m	SN11.1	Saṁyutta Nikāya 11.1	1. Paṭhamavagga	Suvīrasutta	With Suvīra	When Sakka, the Lord of Gods, tries to organize a counterattack against the demons, he is frustrated by his lazy general Suvīra. Sakka asks Suvīra how one might get what one wants without effort; but Suvīra apparently believes Sakka can grant any wish he wants. The Buddha emphasizes that if effort is valuable among the gods, how much more so for mendicants.	https://suttacentral.net/sn11.1	https://suttacentral.net/sn11.1/pli/ms	https://suttacentral.net/sn11.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn11/sn11.1_root-pli-ms.json	sn 1. 11. 1. 1.	sn-1-11-1-1	sn-1-7	16	384	0	suttantapiṭake	saṃyuttanikāyo	1. sagāthavaggo	11. sakkasaṃyuttaṃ		1. suvīravaggo	1. suvīrasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN12	nidānasaṃyutta			sn2.1.1.1	Saṃyuttanikāyo	Nidānavaggo	1. Nidānasaṃyuttaṃ	1. Buddhavaggo	1. Paṭiccasamuppādasuttaṃ	1	1.0243	1.0001	2.0001	2.0001	romn/s0302m.mul.xml	SN12.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.0.0.0.m	SN12.1	Saṁyutta Nikāya 12.1	1. Buddhavagga	Paṭiccasamuppādasutta	Dependent Origination	The famous twelve links of dependent origination are spelled out, showing the origin and cessation of suffering dependent on ignorance.	https://suttacentral.net/sn12.1	https://suttacentral.net/sn12.1/pli/ms	https://suttacentral.net/sn12.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn12/sn12.1_root-pli-ms.json	sn 2. 1. 1. 1.	sn-2-1-1-1	sn-2	17	2	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	1. abhisamayasaṃyuttaṃ		1. buddhavaggo	1. paṭiccasamuppādasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN13	abhisamayasaṃyutta			sn2.2.9.1	Saṃyuttanikāyo	Nidānavaggo	2. Abhisamayasaṃyuttaṃ	9. Antarapeyyālaṃ	1. Nakhasikhāsuttaṃ	74	1.0351	1.0118	2.0133	2.0161	romn/s0302m.mul.xml	SN13.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.1.0.0.m	SN13.1	Saṁyutta Nikāya 13.1	1. Abhisamayavagga	Nakhasikhāsutta	A Fingernail	For someone who has seen the truth, the suffering eliminated is like the great earth; what remains is like the dirt under a fingernail.	https://suttacentral.net/sn13.1	https://suttacentral.net/sn13.1/pli/ms	https://suttacentral.net/sn13.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn13/sn13.1_root-pli-ms.json	sn 2. 1. 10. 1.	sn-2-1-10-1	sn-2-1-5	17	212	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	1. abhisamayasaṃyuttaṃ		10. abhisamayavaggo	1. nakhasikhāsuttaṃ	ok
	Saṃyutta Nikāya	SN	SN14	dhātusaṃyutta			sn2.3.1.1	Saṃyuttanikāyo	Nidānavaggo	3. Dhātusaṃyuttaṃ	1. Nānattavaggo	1. Dhātunānattasuttaṃ	85	1.0357	1.0124	2.0139	2.0169	romn/s0302m.mul.xml	SN14.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.2.0.0.m	SN14.1	Saṁyutta Nikāya 14.1	1. Nānattavagga	Dhātunānattasutta	Diversity of Elements	The senses function due to the various different elements of sense experience, namely, the internal sense organ, the external sense stimulus, and consciousness.	https://suttacentral.net/sn14.1	https://suttacentral.net/sn14.1/pli/ms	https://suttacentral.net/sn14.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn14/sn14.1_root-pli-ms.json	sn 2. 2. 1. 1.	sn-2-2-1-1	sn-2-2	17	222	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	2. dhātusaṃyuttaṃ		1. nānattavaggo	1. dhātunānattasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN15	anamataggasaṃyutta			sn2.4.1.1	Saṃyuttanikāyo	Nidānavaggo	4. Anamataggasaṃyuttaṃ	1. Paṭhamavaggo	1. Tiṇakaṭṭhasuttaṃ	124	1.0386	1.016	2.0177	2.0211	romn/s0302m.mul.xml	SN15.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.3.0.0.m	SN15.1	Saṁyutta Nikāya 15.1	1. Paṭhamavagga	Tiṇakaṭṭhasutta	Grass and Sticks	Transmigration is endless, like the grass and twigs in India.	https://suttacentral.net/sn15.1	https://suttacentral.net/sn15.1/pli/ms	https://suttacentral.net/sn15.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn15/sn15.1_root-pli-ms.json	sn 2. 3. 1. 1.	sn-2-3-1-1	sn-2-2	17	276	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	3. anamataggasaṃyuttaṃ		1. tiṇakaṭṭhavaggo	1. tiṇakaṭṭhasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN16	kassapasaṃyutta			sn2.5.2.1	Saṃyuttanikāyo	Nidānavaggo	5. Kassapasaṃyuttaṃ		1. Santuṭṭhasuttaṃ	144	1.0398	1.0173	2.0193	2.0228	romn/s0302m.mul.xml	SN16.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.4.0.0.m	SN16.1	Saṁyutta Nikāya 16.1	1. Kassapavagga	Santuṭṭhasutta	Content	Kassapa is content with robes, alms-food, lodging, and medicines.	https://suttacentral.net/sn16.1	https://suttacentral.net/sn16.1/pli/ms	https://suttacentral.net/sn16.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn16/sn16.1_root-pli-ms.json	sn 2. 4. 1. 1.	sn-2-4-1-1	sn-2-2	17	298	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	4. kassapasaṃyuttaṃ		1. kassapavaggo	1. santuṭṭhisuttaṃ	ok
	Saṃyutta Nikāya	SN	SN17	lābhasakkārasaṃyutta			sn2.6.1.1	Saṃyuttanikāyo	Nidānavaggo	6. Lābhasakkārasaṃyuttaṃ	1. Paṭhamavaggo	1. Dāruṇasuttaṃ	157	1.0423	1.0204	2.0225	2.0265	romn/s0302m.mul.xml	SN17.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.5.0.0.m	SN17.1	Saṁyutta Nikāya 17.1	1. Paṭhamavagga	Dāruṇasutta	Brutal	Material possessions, honor, and praise are terrible things, obstructing spiritual progress.	https://suttacentral.net/sn17.1	https://suttacentral.net/sn17.1/pli/ms	https://suttacentral.net/sn17.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn17/sn17.1_root-pli-ms.json	sn 2. 5. 1. 1.	sn-2-5-1-1	sn-2-5	17	344	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	5. lābhasakkārasaṃyuttaṃ		1. dāruṇavaggo	1. dāruṇasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN18	rāhulasaṃyutta			sn2.7.1.1	Saṃyuttanikāyo	Nidānavaggo	7. Rāhulasaṃyuttaṃ	1. Paṭhamavaggo	1. Cakkhusuttaṃ	188	1.0438	1.022	2.0244	2.0286	romn/s0302m.mul.xml	SN18.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.6.0.0.m	SN18.1	Saṁyutta Nikāya 18.1	1. Paṭhamavagga	Cakkhusutta	The Eye, Etc.	The Buddha answers Rāhula’s request by teaching on the internal sense organs in light of the three characteristics.	https://suttacentral.net/sn18.1	https://suttacentral.net/sn18.1/pli/ms	https://suttacentral.net/sn18.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn18/sn18.1_root-pli-ms.json	sn 2. 6. 1. 1.	sn-2-6-1-1	sn-2-5	17	374	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	6. rāhulasaṃyuttaṃ		1. paṭhamo vaggo	1. cakkhuādisuttaṃ	ok
	Saṃyutta Nikāya	SN	SN19	lakkhaṇasaṃyutta			sn2.8.1.1	Saṃyuttanikāyo	Nidānavaggo	8. Lakkhaṇasaṃyuttaṃ	1. Paṭhamavaggo	1. Aṭṭhisuttaṃ	202	1.0445	1.023	2.0254	2.0297	romn/s0302m.mul.xml	SN19.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.7.0.0.m	SN19.1	Saṁyutta Nikāya 19.1	1. Paṭhamavagga	Aṭṭhisutta	A Skeleton	While walking for alms down Vulture’s Peak, Venerable Moggallāna smiled at something invisible. Later, he told the Buddha it was a skeleton flying through the air, being pecked at by vultures. The Buddha confirmed that the man he had seen had been a butcher in his past life	https://suttacentral.net/sn19.1	https://suttacentral.net/sn19.1/pli/ms	https://suttacentral.net/sn19.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn19/sn19.1_root-pli-ms.json	sn 2. 7. 1. 1.	sn-2-7-1-1	sn-2-5	17	390	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	7. lakkhaṇasaṃyuttaṃ		1. paṭhamo vaggo	1. aṭṭhisaṅkhalikasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN20	opammasaṃyutta			sn2.9.2.1	Saṃyuttanikāyo	Nidānavaggo	9. Opammasaṃyuttaṃ	2. Dutiyavaggo	1. Kūṭasuttaṃ	223	1.0453	1.0239	2.0262	2.0306	romn/s0302m.mul.xml	SN20.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.8.0.0.m	SN20.1	Saṁyutta Nikāya 20.1	1. Opammavagga	Kūṭasutta	A Roof Peak	As rafters depend on the roof-peak, unwholesome qualities depend on ignorance.	https://suttacentral.net/sn20.1	https://suttacentral.net/sn20.1/pli/ms	https://suttacentral.net/sn20.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn20/sn20.1_root-pli-ms.json	sn 2. 8. 1. 1.	sn-2-8-1-1	sn-2-5	17	406	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	8. opammasaṃyuttaṃ		1. paṭhamo vaggo	1. kūṭasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN21	bhikkhusaṃyutta			sn2.10.2.1	Saṃyuttanikāyo	Nidānavaggo	10. Bhikkhusaṃyuttaṃ	2. Dutiyavaggo	1. Kolitasuttaṃ	235	1.0461	1.0247	2.0272	2.0317	romn/s0302m.mul.xml	SN21.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.1.0.0.9.0.0.m	SN21.1	Saṁyutta Nikāya 21.1	1. Bhikkhuvagga	Kolitasutta	With Kolita	Moggallāna reflects that second absorption is the true noble silence, and the Buddha encourages him to develop it.	https://suttacentral.net/sn21.1	https://suttacentral.net/sn21.1/pli/ms	https://suttacentral.net/sn21.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn21/sn21.1_root-pli-ms.json	sn 2. 9. 1. 1.	sn-2-9-1-1	sn-2-5	17	422	0	suttantapiṭake	saṃyuttanikāyo	2. nidānavaggo	9. bhikkhusaṃyuttaṃ		1. paṭhamo vaggo	1. moggallānasuttaṃ	ok
	Saṃyutta Nikāya	SN	SN22	khandhasaṃyutta			sn3.1.1.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	1. Nakulapituvaggo	1. Nakulapitusuttaṃ	1	2.0001	2.0001	3.0001	3.0001	romn/s0303m.mul.xml	SN22.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.0.0.m	SN22.1	Saṁyutta Nikāya 22.1	1. Nakulapituvagga	Nakulapitusutta	Nakula’s Father	The householder Nakulapitā asks the Buddha for help in coping with old age. The Buddha says to reflect: “Even though I am afflicted in body, my mind will be unafflicted.” Later Sāriputta explains this in terms of the five aggregates.	https://suttacentral.net/sn22.1	https://suttacentral.net/sn22.1/pli/ms	https://suttacentral.net/sn22.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.1_root-pli-ms.json	sn 3. 1. 1. 1. 1.	sn-3-1-1-1	sn-3	18	2	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	1. mūlapaṇṇāsako	1. nakulapituvaggo	1. nakulapitusuttaṃ	ok
